Date and time,Mode,Distance,Duration,Price
2022-10-31 17:20,Metro,6.6,0.15,6.0
2022-11-21 06:38,Metro,18.3,0.38,10.0
2022-09-11 20:08,Metro,14.1,0.18,8.0
2022-05-25 10:54,Metro,5.5,0.09,6.0
2022-08-18 16:50,Metro,3.4,0.04,5.0
2022-12-13 13:27,Metro,19.1,0.28,8.0
2022-10-14 15:11,Metro,2.3,0.03,5.0
2022-09-26 10:39,Metro,16.0,0.22,8.0
2022-07-01 10:34,Metro,18.8,0.24,8.0
2022-12-13 08:20,Metro,8.0,0.15,8.0
2022-06-16 08:47,Metro,6.5,0.11,8.0
2022-10-29 19:46,Metro,10.2,0.14,7.0
2022-06-10 22:14,Metro,9.9,0.13,7.0
2022-01-30 21:35,Metro,6.2,0.11,6.0
2022-02-11 08:42,Metro,11.2,0.15,9.0
2022-03-01 15:13,Metro,4.7,0.07,6.0
2022-07-06 10:16,Metro,5.5,0.19,6.0
2022-02-16 08:49,Metro,12.8,0.21,9.0
2022-05-20 20:37,Metro,25.8,0.37,8.0
2022-05-14 12:21,Metro,8.1,0.14,6.0
2022-04-07 09:40,Metro,8.2,0.1,6.0
2022-09-15 08:30,Metro,24.8,0.43,10.0
2022-09-23 10:40,Metro,9.9,0.14,7.0
2022-05-08 14:46,Metro,10.2,0.14,7.0
2022-07-10 14:29,Metro,8.6,0.13,6.0
2022-03-05 10:45,Metro,25.9,0.39,8.0
2022-02-19 08:11,Metro,26.3,0.3,8.0
2022-06-13 11:10,Metro,7.9,0.1,6.0
2022-08-26 11:39,Metro,7.3,0.1,6.0
2022-01-21 22:01,Metro,4.8,0.08,6.0
2022-07-30 11:54,Metro,27.8,0.32,8.0
2022-09-26 20:56,Metro,8.9,0.16,7.0
2022-12-27 17:31,Metro,23.9,0.32,8.0
2022-04-25 11:39,Metro,4.7,0.07,6.0
2022-11-18 11:03,Metro,18.9,0.46,8.0
2022-12-06 10:10,Metro,12.2,0.16,7.0
2022-03-14 08:51,Metro,2.7,0.06,7.0
2022-12-19 20:40,Metro,14.4,0.19,8.0
2022-12-10 22:40,Metro,7.4,0.09,6.0
2022-11-02 20:19,Metro,13.7,0.27,8.0
2022-09-16 22:00,Metro,17.4,0.26,8.0
2022-07-15 15:51,Metro,4.4,0.07,6.0
2022-03-16 18:21,Metro,20.8,0.63,8.0
2022-07-22 08:25,Metro,2.1,0.02,6.0
2022-03-31 17:26,Metro,18.3,0.38,8.0
2022-01-29 23:54,Metro,6.3,0.08,6.0
2022-03-30 09:58,Metro,4.0,0.05,5.0
2022-09-05 17:43,Metro,17.7,0.31,8.0
2022-10-10 17:25,Metro,14.2,0.14,8.0
2022-10-03 20:27,Metro,4.2,0.07,5.0
2022-11-03 13:38,Metro,13.2,0.15,8.0
2022-12-08 16:54,Metro,16.2,0.22,8.0
2022-01-17 19:11,Metro,7.6,0.16,6.0
2022-12-21 12:31,Metro,14.4,0.22,8.0
2022-09-20 12:58,Metro,10.7,0.15,7.0
2022-01-12 18:14,Metro,8.7,0.12,6.0
2022-09-15 09:37,Metro,12.0,0.18,7.0
2022-02-22 17:57,Metro,17.0,0.22,8.0
2022-08-11 19:28,Metro,14.8,0.37,8.0
2022-03-09 10:43,Metro,18.0,0.24,8.0
2022-08-06 22:27,Metro,26.4,0.39,8.0
2022-06-15 20:02,Metro,7.1,0.1,6.0
2022-09-26 09:49,Metro,28.5,0.51,8.0
2022-05-30 11:28,Metro,2.9,0.05,5.0
2022-03-23 19:03,Metro,24.7,0.36,8.0
2022-05-18 20:21,Metro,22.8,0.29,8.0
2022-11-09 20:01,Metro,11.5,0.18,7.0
2022-04-28 15:25,Metro,11.8,0.31,7.0
2022-11-15 13:57,Metro,12.3,0.16,7.0
2022-03-24 19:09,Metro,16.1,0.22,8.0
2022-05-05 21:58,Metro,10.2,0.13,7.0
2022-01-31 10:15,Metro,7.4,0.13,6.0
2022-03-29 19:55,Metro,14.8,0.23,8.0
2022-12-27 09:42,Metro,21.3,0.25,8.0
2022-09-24 21:37,Metro,15.5,0.19,8.0
2022-01-03 11:59,Metro,21.1,0.48,8.0
2022-10-31 10:53,Metro,11.2,0.14,7.0
2022-06-04 08:09,Metro,10.3,0.22,7.0
2022-12-26 10:43,Metro,21.2,0.35,8.0
2022-01-10 14:25,Metro,10.9,0.2,7.0
2022-02-08 16:12,Metro,10.3,0.21,7.0
2022-10-23 17:54,Metro,10.6,0.14,7.0
2022-08-31 09:45,Metro,10.8,0.18,7.0
2022-03-26 18:11,Metro,6.0,0.12,6.0
2022-11-22 08:39,Metro,3.8,0.08,7.0
2022-06-07 08:59,Metro,13.7,0.28,10.0
2022-09-24 22:07,Metro,24.7,0.32,8.0
2022-01-26 19:28,Metro,21.1,0.35,8.0
2022-11-02 07:29,Metro,7.0,0.11,8.0
2022-07-22 19:29,Metro,19.8,0.53,8.0
2022-10-26 18:17,Metro,2.4,0.05,5.0
2022-04-20 11:32,Metro,9.5,0.16,7.0
2022-06-04 15:12,Metro,25.3,0.41,8.0
2022-12-02 17:18,Metro,8.9,0.16,7.0
2022-01-17 08:22,Metro,19.6,0.29,10.0
2022-07-30 19:59,Metro,8.0,0.14,6.0
2022-05-10 21:30,Metro,5.9,0.11,6.0
2022-11-18 20:03,Metro,16.7,0.25,8.0
2022-10-13 08:36,Metro,14.7,0.24,10.0
2022-06-14 17:57,Metro,15.9,0.25,8.0
2022-10-28 16:17,Metro,5.9,0.08,6.0
2022-04-23 22:39,Metro,18.1,0.36,8.0
2022-03-27 06:41,Metro,14.1,0.26,8.0
2022-12-26 14:33,Metro,2.3,0.04,5.0
2022-11-02 20:04,Metro,17.0,0.29,8.0
2022-10-05 17:30,Metro,22.2,0.39,8.0
2022-05-08 13:44,Metro,9.9,0.15,7.0
2022-10-07 21:46,Metro,5.6,0.09,6.0
2022-04-21 21:01,Metro,14.3,0.13,8.0
2022-01-19 21:04,Metro,3.4,0.05,5.0
2022-06-28 14:19,Metro,26.6,0.71,8.0
2022-11-06 14:32,Metro,25.2,0.34,8.0
2022-02-16 08:34,Metro,12.8,0.16,9.0
2022-03-23 16:45,Metro,7.5,0.1,6.0
2022-09-26 16:13,Metro,17.9,0.34,8.0
2022-12-28 18:55,Metro,7.3,0.09,6.0
2022-10-18 19:31,Metro,16.5,0.23,8.0
2022-03-24 18:49,Metro,1.4,0.02,4.0
2022-07-14 22:50,Metro,17.5,0.26,8.0
2022-11-25 17:25,Metro,16.3,0.2,8.0
2022-08-12 20:35,Metro,19.8,0.32,8.0
2022-08-14 11:28,Metro,8.1,0.16,6.0
2022-11-03 17:28,Metro,10.0,0.15,7.0
2022-03-05 10:11,Metro,13.9,0.19,8.0
2022-02-24 18:16,Metro,7.1,0.15,6.0
2022-05-25 19:43,Metro,22.5,0.26,8.0
2022-12-26 18:51,Metro,18.4,0.25,8.0
2022-08-17 07:23,Metro,22.5,0.32,10.0
2022-03-14 10:39,Metro,8.7,0.14,6.0
2022-11-18 17:59,Metro,14.2,0.2,8.0
2022-08-23 18:33,Metro,25.8,0.5,8.0
2022-10-05 09:43,Metro,6.6,0.15,6.0
2022-06-28 17:59,Metro,17.5,0.33,8.0
2022-01-14 09:49,Metro,8.8,0.16,7.0
2022-02-22 22:02,Metro,6.0,0.1,6.0
2022-03-01 10:10,Metro,9.7,0.11,7.0
2022-08-21 16:22,Metro,9.0,0.12,7.0
2022-02-22 08:35,Metro,1.5,0.03,6.0
2022-08-04 18:09,Metro,15.5,0.22,8.0
2022-12-18 13:36,Metro,12.7,0.22,7.0
2022-10-26 20:22,Metro,8.6,0.18,6.0
2022-04-22 20:06,Metro,11.6,0.18,7.0
2022-04-20 17:54,Metro,7.9,0.11,6.0
2022-02-18 22:43,Metro,12.2,0.16,7.0
2022-08-29 16:20,Metro,20.8,0.28,8.0
2022-02-25 09:18,Metro,27.0,0.37,8.0
2022-05-29 10:20,Metro,16.4,0.2,8.0
2022-10-28 08:44,Metro,24.9,0.46,10.0
2022-03-05 15:12,Metro,21.4,0.33,8.0
2022-02-19 20:41,Metro,25.1,0.44,8.0
2022-01-17 08:25,Metro,3.5,0.05,7.0
2022-12-31 13:04,Metro,4.0,0.06,5.0
2022-03-03 08:16,Metro,4.3,0.08,7.0
2022-12-29 17:47,Metro,8.0,0.11,6.0
2022-12-28 18:06,Metro,13.1,0.26,8.0
2022-05-13 16:08,Metro,11.0,0.16,7.0
2022-01-05 23:06,Metro,6.5,0.11,6.0
2022-06-16 21:39,Metro,8.2,0.13,6.0
2022-05-11 08:57,Metro,5.6,0.09,8.0
2022-09-03 17:54,Metro,4.6,0.07,6.0
2022-11-04 19:23,Metro,6.8,0.12,6.0
2022-09-23 07:32,Metro,17.3,0.25,10.0
2022-10-28 09:46,Metro,13.9,0.16,8.0
2022-08-31 15:53,Metro,10.7,0.15,7.0
2022-05-01 14:44,Metro,5.1,0.11,6.0
2022-09-18 08:36,Metro,21.4,0.4,8.0
2022-06-28 15:59,Metro,18.2,0.33,8.0
2022-02-05 08:30,Metro,12.1,0.29,7.0
2022-10-07 20:43,Metro,12.0,0.14,7.0
2022-07-09 17:55,Metro,12.6,0.19,7.0
2022-08-31 07:19,Metro,4.5,0.08,8.0
2022-04-21 18:36,Metro,24.0,0.47,8.0
2022-08-06 10:56,Metro,3.2,0.04,5.0
2022-12-29 09:50,Metro,27.0,0.39,8.0
2022-06-10 09:55,Metro,6.8,0.11,6.0
2022-07-21 15:49,Metro,17.1,0.3,8.0
2022-03-09 17:21,Metro,19.6,0.23,8.0
2022-03-03 17:32,Metro,6.1,0.15,6.0
2022-10-01 12:05,Metro,12.0,0.11,7.0
2022-09-16 21:43,Metro,10.3,0.16,7.0
2022-02-10 16:15,Metro,25.7,0.33,8.0
2022-07-16 19:26,Metro,7.1,0.11,6.0
2022-05-18 16:31,Metro,28.3,0.53,8.0
2022-11-16 18:49,Metro,10.1,0.15,7.0
2022-04-04 10:19,Metro,5.7,0.07,6.0
2022-12-19 21:57,Metro,15.1,0.15,8.0
2022-04-22 20:29,Metro,27.1,0.38,8.0
2022-05-06 10:49,Metro,12.8,0.14,7.0
2022-06-03 09:25,Metro,7.8,0.11,6.0
2022-03-03 20:24,Metro,25.1,0.29,8.0
2022-03-26 20:57,Metro,6.2,0.12,6.0
2022-11-12 21:18,Metro,25.7,0.58,8.0
2022-08-17 08:53,Metro,16.3,0.26,10.0
2022-01-21 21:42,Metro,3.9,0.06,5.0
2022-11-27 13:37,Metro,17.5,0.26,8.0
2022-03-03 20:11,Metro,2.9,0.04,5.0
2022-12-12 09:32,Metro,7.3,0.12,6.0
2022-09-08 21:59,Metro,16.2,0.23,8.0
2022-01-22 14:16,Metro,13.5,0.21,8.0
2022-03-16 09:32,Metro,25.6,0.28,8.0
2022-03-17 21:38,Metro,5.8,0.09,6.0
2022-04-08 18:22,Metro,14.5,0.21,8.0
2022-05-21 15:50,Metro,8.0,0.11,6.0
2022-11-04 22:31,Metro,8.0,0.11,6.0
2022-12-02 13:07,Metro,26.8,0.37,8.0
2022-12-26 19:35,Metro,19.9,0.3,8.0
2022-03-31 16:19,Metro,11.7,0.21,7.0
2022-10-24 09:41,Metro,13.6,0.17,8.0
2022-04-22 20:38,Metro,23.1,0.34,8.0
2022-02-15 09:17,Metro,15.8,0.17,8.0
2022-12-05 17:42,Metro,3.0,0.1,5.0
2022-04-21 21:57,Metro,11.5,0.18,7.0
2022-12-16 19:44,Metro,12.1,0.23,7.0
2022-05-17 22:22,Metro,14.4,0.21,8.0
2022-10-13 08:41,Metro,7.3,0.16,8.0
2022-12-03 11:03,Metro,12.3,0.14,7.0
2022-07-06 07:52,Metro,19.8,0.34,10.0
2022-08-27 11:11,Metro,7.2,0.1,6.0
2022-03-12 07:57,Metro,19.1,0.23,8.0
2022-11-25 19:30,Metro,16.1,0.27,8.0
2022-07-11 15:49,Metro,12.9,0.16,7.0
2022-02-22 18:08,Metro,6.6,0.1,6.0
2022-04-29 22:42,Metro,12.6,0.16,7.0
2022-04-16 21:19,Metro,23.2,0.5,8.0
2022-11-01 15:04,Metro,8.3,0.1,6.0
2022-12-29 20:22,Metro,20.8,0.23,8.0
2022-03-04 09:29,Metro,6.9,0.12,6.0
2022-02-12 21:38,Metro,8.3,0.15,6.0
2022-11-29 19:32,Metro,22.8,0.43,8.0
2022-11-16 08:06,Metro,9.8,0.13,9.0
2022-01-07 22:20,Metro,20.2,0.36,8.0
2022-05-27 18:15,Metro,2.6,0.04,5.0
2022-07-16 09:27,Metro,12.5,0.18,7.0
2022-01-17 11:52,Metro,17.0,0.33,8.0
2022-04-29 20:46,Metro,19.7,0.38,8.0
2022-11-07 22:30,Metro,3.5,0.06,5.0
2022-07-09 19:38,Metro,25.9,0.36,8.0
2022-07-08 20:19,Metro,11.7,0.21,7.0
2022-03-30 18:23,Metro,25.2,0.44,8.0
2022-10-05 19:06,Metro,22.5,0.33,8.0
2022-02-20 09:29,Metro,2.5,0.03,5.0
2022-07-18 17:20,Metro,7.7,0.12,6.0
2022-02-08 19:25,Metro,8.7,0.12,6.0
2022-04-04 19:09,Metro,2.8,0.04,5.0
2022-01-21 21:15,Metro,8.8,0.1,7.0
2022-11-10 08:20,Metro,3.1,0.05,7.0
2022-12-16 20:15,Metro,18.8,0.37,8.0
2022-12-19 17:33,Metro,20.5,0.31,8.0
2022-03-31 17:52,Metro,6.1,0.1,6.0
2022-04-20 12:13,Metro,20.4,0.37,8.0
2022-12-21 19:16,Metro,12.6,0.29,7.0
2022-09-28 12:38,Metro,24.5,0.33,8.0
2022-01-06 20:31,Metro,17.5,0.27,8.0
2022-02-10 18:59,Metro,2.9,0.06,5.0
2022-11-03 15:47,Metro,10.4,0.16,7.0
2022-05-03 16:03,Metro,2.4,0.03,5.0
2022-11-29 20:53,Metro,14.6,0.18,8.0
2022-11-09 11:14,Metro,19.9,0.28,8.0
2022-09-15 09:53,Metro,27.3,0.41,8.0
2022-01-28 17:37,Metro,16.8,0.29,8.0
2022-11-05 22:13,Metro,26.0,0.36,8.0
2022-09-09 16:03,Metro,5.7,0.09,6.0
2022-05-14 12:40,Metro,11.1,0.13,7.0
2022-09-30 11:22,Metro,20.2,0.31,8.0
2022-02-02 10:34,Metro,23.8,0.29,8.0
2022-08-01 18:26,Metro,14.0,0.22,8.0
2022-11-19 20:04,Metro,12.8,0.23,7.0
2022-03-17 18:46,Metro,10.0,0.16,7.0
2022-05-08 15:36,Metro,17.6,0.22,8.0
2022-02-23 19:06,Metro,12.7,0.27,7.0
2022-02-18 21:23,Metro,9.6,0.17,7.0
2022-08-12 10:23,Metro,9.2,0.22,7.0
2022-11-06 08:08,Metro,3.5,0.05,5.0
2022-10-14 10:22,Metro,4.6,0.05,6.0
2022-01-15 19:05,Metro,4.9,0.06,6.0
2022-05-03 16:30,Metro,4.3,0.08,5.0
2022-01-13 10:02,Metro,21.1,0.44,8.0
2022-07-06 17:06,Metro,18.4,0.29,8.0
2022-12-08 17:19,Metro,13.4,0.23,8.0
2022-03-15 19:51,Metro,7.7,0.15,6.0
2022-01-20 17:33,Metro,11.8,0.17,7.0
2022-06-27 20:59,Metro,13.6,0.21,8.0
2022-02-17 17:56,Metro,24.3,0.36,8.0
2022-11-10 09:52,Metro,16.2,0.31,8.0
2022-01-03 23:46,Metro,2.5,0.05,5.0
2022-06-24 15:21,Metro,8.4,0.12,6.0
2022-09-16 15:11,Metro,20.5,0.26,8.0
2022-12-31 11:47,Metro,3.7,0.03,5.0
2022-09-08 08:05,Metro,16.8,0.24,10.0
2022-03-08 08:07,Metro,16.4,0.21,10.0
2022-09-24 22:21,Metro,7.6,0.16,6.0
2022-08-11 08:14,Metro,14.6,0.21,10.0
2022-02-04 18:14,Metro,19.2,0.34,8.0
2022-11-27 10:06,Metro,18.9,0.38,8.0
2022-10-08 20:28,Metro,1.9,0.04,4.0
2022-12-08 18:43,Metro,18.4,0.25,8.0
2022-05-12 19:03,Metro,1.9,0.03,4.0
2022-09-15 08:26,Metro,19.3,0.37,10.0
2022-08-12 06:56,Metro,8.3,0.11,8.0
2022-11-10 19:23,Metro,16.7,0.22,8.0
2022-01-03 18:18,Metro,14.1,0.24,8.0
2022-09-23 12:56,Metro,23.0,0.34,8.0
2022-09-03 13:14,Metro,8.2,0.13,6.0
2022-04-02 09:50,Metro,6.1,0.1,6.0
2022-08-29 16:53,Metro,28.3,0.68,8.0
2022-01-02 22:55,Metro,5.8,0.1,6.0
2022-10-17 09:48,Metro,13.2,0.22,8.0
2022-10-26 09:54,Metro,27.4,0.37,8.0
2022-05-21 07:33,Metro,25.9,0.38,8.0
2022-02-27 13:44,Metro,17.3,0.27,8.0
2022-07-16 16:12,Metro,6.3,0.09,6.0
2022-12-05 08:51,Metro,7.4,0.14,8.0
2022-10-18 19:15,Metro,17.7,0.19,8.0
2022-02-21 10:39,Metro,15.0,0.29,8.0
2022-10-07 16:02,Metro,3.8,0.06,5.0
2022-03-23 10:23,Metro,18.9,0.39,8.0
2022-11-30 08:22,Metro,1.0,0.01,6.0
2022-05-04 18:08,Metro,7.2,0.11,6.0
2022-10-11 21:28,Metro,20.1,0.24,8.0
2022-04-01 20:59,Metro,15.4,0.16,8.0
2022-09-26 08:28,Metro,7.9,0.13,8.0
2022-07-05 12:53,Metro,4.9,0.08,6.0
2022-10-24 17:32,Metro,22.4,0.31,8.0
2022-03-28 08:41,Metro,2.5,0.03,7.0
2022-04-09 22:24,Metro,15.8,0.28,8.0
2022-04-08 08:21,Metro,23.8,0.41,10.0
2022-12-06 22:16,Metro,6.2,0.09,6.0
2022-04-26 17:35,Metro,8.2,0.27,6.0
2022-11-03 15:23,Metro,14.3,0.24,8.0
2022-03-08 08:04,Metro,3.2,0.03,7.0
2022-09-02 22:02,Metro,12.1,0.12,7.0
2022-09-20 10:42,Metro,21.6,0.44,8.0
2022-10-14 10:29,Metro,4.6,0.06,6.0
2022-11-12 11:11,Metro,10.2,0.18,7.0
2022-01-18 15:33,Metro,18.9,0.25,8.0
2022-07-16 19:40,Metro,6.7,0.07,6.0
2022-11-18 17:59,Metro,2.9,0.04,5.0
2022-01-11 17:08,Metro,9.8,0.13,7.0
2022-03-14 19:01,Metro,14.8,0.45,8.0
2022-05-16 16:05,Metro,20.9,0.28,8.0
2022-12-09 19:36,Metro,9.2,0.15,7.0
2022-02-25 12:12,Metro,22.0,0.29,8.0
2022-04-11 15:59,Metro,5.5,0.14,6.0
2022-07-15 20:34,Metro,8.3,0.12,6.0
2022-10-12 13:03,Metro,16.4,0.2,8.0
2022-07-06 16:31,Metro,12.0,0.14,7.0
2022-10-18 20:21,Metro,13.6,0.33,8.0
2022-05-21 23:26,Metro,4.6,0.08,6.0
2022-03-23 16:26,Metro,10.2,0.14,7.0
2022-02-13 13:31,Metro,21.0,0.35,8.0
2022-10-18 11:42,Metro,6.5,0.09,6.0
2022-10-05 19:22,Metro,17.4,0.28,8.0
2022-10-05 17:04,Metro,5.6,0.08,6.0
2022-09-23 09:04,Metro,3.9,0.05,5.0
2022-12-26 14:02,Metro,21.3,0.28,8.0
2022-09-03 16:20,Metro,4.9,0.1,6.0
2022-09-19 19:40,Metro,18.4,0.26,8.0
2022-11-21 09:03,Metro,4.8,0.08,6.0
2022-04-09 18:30,Metro,8.1,0.13,6.0
2022-12-20 10:03,Metro,6.6,0.12,6.0
2022-09-01 09:18,Metro,18.5,0.2,8.0
2022-11-18 18:30,Metro,16.8,0.21,8.0
2022-11-04 17:27,Metro,1.6,0.04,4.0
2022-11-16 17:36,Metro,13.0,0.19,7.0
2022-06-29 17:51,Metro,16.0,0.3,8.0
2022-08-07 14:36,Metro,5.0,0.06,6.0
2022-04-15 16:40,Metro,11.2,0.16,7.0
2022-07-29 22:06,Metro,8.8,0.11,7.0
2022-03-02 14:33,Metro,6.1,0.06,6.0
2022-10-18 08:43,Metro,6.4,0.1,8.0
2022-09-08 20:00,Metro,7.5,0.13,6.0
2022-09-27 14:51,Metro,22.2,0.27,8.0
2022-10-03 18:19,Metro,15.8,0.25,8.0
2022-05-27 21:57,Metro,7.3,0.1,6.0
2022-01-10 19:10,Metro,18.1,0.36,8.0
2022-04-07 13:04,Metro,10.9,0.14,7.0
2022-08-24 18:37,Metro,16.4,0.34,8.0
2022-06-08 22:32,Metro,13.7,0.21,8.0
2022-03-13 13:47,Metro,22.2,0.28,8.0
2022-10-08 12:36,Metro,9.1,0.12,7.0
2022-04-09 13:09,Metro,8.4,0.15,6.0
2022-08-24 18:08,Metro,18.3,0.19,8.0
2022-01-09 14:19,Metro,18.9,0.26,8.0
2022-10-10 19:10,Metro,18.4,0.29,8.0
2022-10-28 10:37,Metro,3.1,0.05,5.0
2022-06-13 21:03,Metro,10.3,0.14,7.0
2022-12-28 20:00,Metro,4.0,0.07,5.0
2022-09-01 16:33,Metro,7.9,0.12,6.0
2022-03-13 08:18,Metro,26.1,0.33,8.0
2022-07-01 20:41,Metro,16.5,0.28,8.0
2022-01-10 09:55,Metro,9.0,0.15,7.0
2022-10-12 19:20,Metro,21.9,0.32,8.0
2022-11-14 19:32,Metro,12.2,0.13,7.0
2022-04-17 20:59,Metro,10.0,0.13,7.0
2022-10-27 09:03,Metro,6.9,0.15,6.0
2022-05-24 20:13,Metro,3.8,0.1,5.0
2022-09-04 09:14,Metro,6.8,0.1,6.0
2022-07-21 14:39,Metro,10.8,0.15,7.0
2022-11-05 10:46,Metro,9.8,0.13,7.0
2022-11-04 10:23,Metro,8.1,0.12,6.0
2022-06-30 09:13,Metro,22.6,0.31,8.0
2022-06-17 08:35,Metro,3.5,0.06,7.0
2022-11-25 16:49,Metro,15.6,0.23,8.0
2022-06-03 09:57,Metro,20.7,0.31,8.0
2022-08-22 12:52,Metro,13.8,0.21,8.0
2022-11-25 07:11,Metro,21.3,0.49,10.0
2022-11-16 10:10,Metro,4.0,0.08,5.0
2022-10-10 18:32,Metro,1.2,0.01,4.0
2022-03-13 13:10,Metro,27.7,0.41,8.0
2022-05-05 22:55,Metro,6.5,0.08,6.0
2022-01-05 22:00,Metro,13.4,0.17,8.0
2022-03-05 09:49,Metro,11.6,0.16,7.0
2022-09-28 10:51,Metro,21.6,0.44,8.0
2022-03-28 20:26,Metro,14.0,0.15,8.0
2022-03-29 09:09,Metro,19.1,0.34,8.0
2022-12-13 20:49,Metro,25.6,0.27,8.0
2022-11-10 20:57,Metro,3.8,0.08,5.0
2022-01-05 11:40,Metro,13.0,0.2,7.0
2022-02-19 15:38,Metro,3.4,0.12,5.0
2022-06-04 14:50,Metro,13.3,0.15,8.0
2022-02-24 16:16,Metro,1.5,0.03,4.0
2022-08-15 12:57,Metro,6.2,0.08,6.0
2022-04-24 13:42,Metro,20.5,0.34,8.0
2022-07-02 22:34,Metro,26.2,0.46,8.0
2022-03-29 10:33,Metro,12.4,0.18,7.0
2022-02-25 16:38,Metro,4.9,0.08,6.0
2022-04-17 08:13,Metro,9.4,0.12,7.0
2022-06-16 21:29,Metro,17.7,0.23,8.0
2022-11-06 12:09,Metro,15.4,0.28,8.0
2022-01-02 10:29,Metro,23.1,0.31,8.0
2022-03-07 18:22,Metro,13.9,0.17,8.0
2022-02-01 23:15,Metro,14.0,0.22,8.0
2022-03-22 09:32,Metro,9.4,0.15,7.0
2022-07-28 18:29,Metro,14.7,0.21,8.0
2022-12-08 18:26,Metro,12.2,0.21,7.0
2022-03-04 08:17,Metro,1.3,0.03,6.0
2022-08-06 21:05,Metro,12.7,0.16,7.0
2022-12-23 19:15,Metro,19.8,0.4,8.0
2022-01-13 10:53,Metro,4.9,0.08,6.0
2022-02-19 16:25,Metro,25.8,0.46,8.0
2022-08-10 08:12,Metro,17.8,0.34,10.0
2022-12-09 23:51,Metro,5.7,0.09,6.0
2022-10-31 18:47,Metro,12.9,0.17,7.0
2022-09-21 11:08,Metro,5.6,0.07,6.0
2022-06-04 18:31,Metro,11.6,0.13,7.0
2022-12-16 21:35,Metro,17.5,0.19,8.0
2022-11-16 23:18,Metro,20.2,0.3,8.0
2022-04-24 20:58,Metro,8.8,0.16,7.0
2022-06-19 10:48,Metro,8.5,0.16,6.0
2022-03-04 21:52,Metro,23.2,0.3,8.0
2022-07-02 12:57,Metro,9.3,0.14,7.0
2022-11-26 19:58,Metro,6.9,0.09,6.0
2022-12-16 23:31,Metro,12.5,0.16,7.0
2022-03-11 19:43,Metro,18.3,0.25,8.0
2022-12-12 20:09,Metro,7.7,0.09,6.0
2022-01-03 15:49,Metro,8.8,0.13,7.0
2022-03-27 13:37,Metro,15.3,0.19,8.0
2022-09-30 21:56,Metro,5.1,0.13,6.0
2022-01-11 15:04,Metro,8.1,0.18,6.0
2022-03-02 09:28,Metro,17.1,0.19,8.0
2022-01-01 15:17,Metro,3.2,0.05,5.0
2022-12-22 17:35,Metro,18.2,0.36,8.0
2022-06-11 06:51,Metro,16.9,0.34,8.0
2022-06-13 19:23,Metro,13.7,0.33,8.0
2022-10-06 19:49,Metro,6.9,0.12,6.0
2022-03-27 11:00,Metro,2.5,0.04,5.0
2022-03-19 19:52,Metro,11.7,0.21,7.0
2022-12-05 21:57,Metro,4.5,0.07,6.0
2022-11-28 19:31,Metro,13.8,0.16,8.0
2022-10-31 10:24,Metro,9.5,0.23,7.0
2022-07-04 11:44,Metro,18.2,0.32,8.0
2022-08-08 15:09,Metro,4.8,0.06,6.0
2022-02-10 09:45,Metro,16.1,0.2,8.0
2022-09-14 12:01,Metro,4.9,0.07,6.0
2022-07-01 17:50,Metro,16.4,0.21,8.0
2022-09-20 13:03,Metro,6.1,0.1,6.0
2022-09-25 19:03,Metro,23.2,0.38,8.0
2022-01-25 17:21,Metro,13.0,0.17,7.0
2022-04-29 21:46,Metro,8.4,0.11,6.0
2022-02-11 09:41,Metro,15.3,0.22,8.0
2022-01-07 08:13,Metro,16.6,0.23,10.0
2022-03-10 07:28,Metro,11.5,0.23,9.0
2022-05-17 08:49,Metro,5.6,0.07,8.0
2022-03-04 08:41,Metro,4.8,0.14,8.0
2022-06-08 19:57,Metro,12.2,0.18,7.0
2022-01-29 23:32,Metro,1.0,0.01,4.0
2022-12-04 18:37,Metro,12.0,0.24,7.0
2022-03-14 18:52,Metro,24.9,0.39,8.0
2022-06-30 10:29,Metro,8.1,0.11,6.0
2022-06-08 21:33,Metro,15.1,0.32,8.0
2022-03-31 21:00,Metro,6.9,0.08,6.0
2022-11-30 11:45,Metro,15.5,0.26,8.0
2022-03-28 17:32,Metro,9.4,0.15,7.0
2022-10-18 11:46,Metro,19.0,0.25,8.0
2022-12-23 20:43,Metro,7.9,0.15,6.0
2022-07-24 08:32,Metro,14.2,0.21,8.0
2022-02-19 10:16,Metro,20.5,0.33,8.0
2022-12-01 09:47,Metro,16.8,0.45,8.0
2022-04-04 09:38,Metro,13.9,0.23,8.0
2022-06-09 19:12,Metro,11.1,0.14,7.0
2022-11-14 17:12,Metro,5.6,0.14,6.0
2022-03-17 09:26,Metro,15.2,0.24,8.0
2022-04-08 09:12,Metro,11.9,0.24,7.0
2022-03-09 08:43,Metro,4.1,0.08,7.0
2022-11-13 13:26,Metro,2.6,0.04,5.0
2022-09-29 16:34,Metro,9.6,0.21,7.0
2022-04-29 15:10,Metro,2.0,0.06,4.0
2022-12-29 12:46,Metro,6.8,0.11,6.0
2022-08-20 14:43,Metro,15.6,0.23,8.0
2022-03-08 20:07,Metro,19.6,0.39,8.0
2022-03-07 16:12,Metro,2.2,0.03,5.0
2022-01-15 21:06,Metro,18.4,0.28,8.0
2022-04-14 19:44,Metro,5.9,0.08,6.0
2022-03-26 12:59,Metro,26.5,0.39,8.0
2022-05-01 12:51,Metro,9.0,0.12,7.0
2022-12-01 10:28,Metro,10.4,0.18,7.0
2022-07-07 10:24,Metro,13.6,0.21,8.0
